@relation '2025-08-MD-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,25-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R126-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R57,93,121-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Remove-R84-86,122-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.instance.RemoveRange-V-R1-560-weka.filters.unsupervised.attribute.Remove-V-R102,63,105,115,112,65,114,113,108,109,99,106,69,118,22,62,107,103,60,38,3,5,117,111,1,119'

@attribute CPIMEDSL numeric
@attribute M2SL numeric
@attribute CUSR0000SAS numeric
@attribute CES3000000008 numeric
@attribute DSERRG3M086SBEA numeric
@attribute BOGMBASE numeric
@attribute CES2000000008 numeric
@attribute CES0600000008 numeric
@attribute CUSR0000SA0L5 numeric
@attribute PCEPI numeric
@attribute CPIAUCSL numeric
@attribute CPIULFSL numeric
@attribute REALLN numeric
@attribute INVEST numeric
@attribute CLF16OV numeric
@attribute M1SL numeric
@attribute CUSR0000SA0L2 numeric
@attribute CUSR0000SAC numeric
@attribute BUSINVx numeric
@attribute SRVPRD numeric
@attribute DPCERA3M086SBEA numeric
@attribute RETAILx numeric
@attribute DTCTHFNM numeric
@attribute DNDGRG3M086SBEA numeric
@attribute RPI numeric
@attribute UNRATE {'\'(-inf-6.266667]\'','\'(6.266667-10.533333]\'','\'(10.533333-inf)\''}

@data
-0.728694,-0.63133,-0.585039,-0.487142,-0.596663,-0.597643,-0.435457,-0.484216,-0.498931,-0.491634,-0.522051,-0.525313,-0.77131,-0.691583,-0.390347,-0.408821,-0.509182,-0.387541,-0.536368,-0.584347,-0.722048,-0.696635,-0.831104,-0.368632,-0.662093,'\'(6.266667-10.533333]\''
-0.723579,-0.629546,-0.577889,-0.481674,-0.591022,-0.596661,-0.434364,-0.480536,-0.485304,-0.481805,-0.509122,-0.511165,-0.770276,-0.690397,-0.4019,-0.408657,-0.496246,-0.363895,-0.532836,-0.584379,-0.728069,-0.704095,-0.828781,-0.349381,-0.666164,'\'(6.266667-10.533333]\''
-0.719033,-0.628621,-0.573421,-0.477573,-0.583633,-0.595679,-0.425625,-0.474401,-0.47911,-0.473716,-0.503246,-0.50527,-0.770099,-0.689631,-0.393751,-0.408555,-0.489777,-0.35545,-0.529809,-0.588628,-0.7216,-0.695957,-0.829236,-0.341884,-0.666071,'\'(6.266667-10.533333]\''
-0.713918,-0.626315,-0.568058,-0.473471,-0.576788,-0.595332,-0.422348,-0.470721,-0.476632,-0.469473,-0.500895,-0.501734,-0.76946,-0.688475,-0.38838,-0.407858,-0.488484,-0.35545,-0.531459,-0.588376,-0.720799,-0.698244,-0.829255,-0.34468,-0.663679,'\'(6.266667-10.533333]\''
-0.709372,-0.624094,-0.568058,-0.470737,-0.571948,-0.595679,-0.426717,-0.469494,-0.477871,-0.465658,-0.500895,-0.501734,-0.76897,-0.686468,-0.381917,-0.406732,-0.484603,-0.357139,-0.531991,-0.590202,-0.710807,-0.691903,-0.829083,-0.345156,-0.664181,'\'(6.266667-10.533333]\''
-0.704825,-0.622193,-0.565377,-0.472104,-0.564072,-0.594754,-0.411424,-0.46704,-0.472916,-0.457905,-0.496194,-0.497018,-0.768564,-0.684074,-0.381199,-0.405175,-0.478134,-0.350383,-0.533464,-0.590485,-0.705874,-0.686425,-0.830342,-0.342043,-0.664933,'\'(6.266667-10.533333]\''
-0.699142,-0.619837,-0.567164,-0.46937,-0.558688,-0.59331,-0.416886,-0.465814,-0.474154,-0.453723,-0.497369,-0.497018,-0.768239,-0.682831,-0.371645,-0.403742,-0.475547,-0.348694,-0.539355,-0.589793,-0.69681,-0.679028,-0.827506,-0.341376,-0.660256,'\'(10.533333-inf)\''
-0.695164,-0.616101,-0.574314,-0.465269,-0.554907,-0.591461,-0.399408,-0.459679,-0.480348,-0.451617,-0.500895,-0.501734,-0.768007,-0.678545,-0.370614,-0.403066,-0.474253,-0.348694,-0.542819,-0.588754,-0.691974,-0.678944,-0.824753,-0.345474,-0.653966,'\'(10.533333-inf)\''
-0.691186,-0.607099,-0.568952,-0.461167,-0.547862,-0.592501,-0.401592,-0.454772,-0.476632,-0.445115,-0.498545,-0.497018,-0.766626,-0.674702,-0.382729,-0.402574,-0.471666,-0.348694,-0.549038,-0.584032,-0.690821,-0.682172,-0.823731,-0.34487,-0.655311,'\'(6.266667-10.533333]\''
-0.686071,-0.600806,-0.565377,-0.451598,-0.543853,-0.593599,-0.391761,-0.448638,-0.476632,-0.442734,-0.497369,-0.497018,-0.766019,-0.670797,-0.384633,-0.40112,-0.471666,-0.352072,-0.550102,-0.58378,-0.69111,-0.680842,-0.823766,-0.350017,-0.654419,'\'(6.266667-10.533333]\''
-0.684934,-0.59771,-0.563589,-0.451598,-0.542621,-0.593426,-0.392853,-0.449865,-0.475393,-0.440933,-0.496194,-0.497018,-0.765358,-0.665114,-0.386101,-0.399829,-0.469079,-0.350383,-0.555107,-0.577485,-0.679099,-0.667988,-0.819022,-0.348015,-0.648523,'\'(6.266667-10.533333]\''
-0.682661,-0.595455,-0.558227,-0.448864,-0.538955,-0.591866,-0.393946,-0.448638,-0.466721,-0.434523,-0.487967,-0.487586,-0.764266,-0.659297,-0.378576,-0.399297,-0.461317,-0.33856,-0.554398,-0.571378,-0.672021,-0.666621,-0.817283,-0.334927,-0.647549,'\'(6.266667-10.533333]\''
-0.679819,-0.593015,-0.556439,-0.444762,-0.537208,-0.591057,-0.4005,-0.447411,-0.461766,-0.430525,-0.483266,-0.48287,-0.763101,-0.653815,-0.379575,-0.397904,-0.456142,-0.328426,-0.551957,-0.565712,-0.665135,-0.658299,-0.815077,-0.324095,-0.641266,'\'(6.266667-10.533333]\''
-0.676978,-0.591265,-0.553758,-0.442028,-0.531967,-0.589959,-0.399408,-0.444958,-0.45805,-0.425244,-0.480915,-0.479333,-0.761679,-0.648094,-0.34576,-0.397085,-0.452261,-0.323359,-0.550007,-0.557622,-0.653893,-0.646649,-0.810358,-0.320982,-0.639584,'\'(6.266667-10.533333]\''
-0.674705,-0.589364,-0.550183,-0.435193,-0.524292,-0.588804,-0.399408,-0.44005,-0.453094,-0.417216,-0.476214,-0.473438,-0.759771,-0.647453,-0.349601,-0.396306,-0.44838,-0.316603,-0.547115,-0.549375,-0.645886,-0.643621,-0.807753,-0.315169,-0.636095,'\'(6.266667-10.533333]\''
-0.671295,-0.587816,-0.548395,-0.435193,-0.517533,-0.588746,-0.397223,-0.438823,-0.449378,-0.411111,-0.472688,-0.468722,-0.758056,-0.64672,-0.33477,-0.395753,-0.443205,-0.311536,-0.541251,-0.562344,-0.642748,-0.651359,-0.805037,-0.31285,-0.637887,'\'(6.266667-10.533333]\''
-0.669022,-0.586267,-0.54482,-0.428357,-0.511519,-0.589035,-0.391761,-0.432689,-0.445661,-0.406075,-0.469162,-0.465185,-0.75609,-0.643694,-0.332678,-0.395282,-0.440618,-0.308158,-0.534909,-0.532628,-0.639545,-0.641586,-0.804061,-0.313644,-0.629512,'\'(6.266667-10.533333]\''
-0.66618,-0.583575,-0.540352,-0.422889,-0.508827,-0.588168,-0.389576,-0.429009,-0.441945,-0.403633,-0.464461,-0.461648,-0.754185,-0.640235,-0.344293,-0.394381,-0.435443,-0.303091,-0.532073,-0.529229,-0.630001,-0.633495,-0.801864,-0.313422,-0.617665,'\'(6.266667-10.533333]\''
-0.663338,-0.581371,-0.534989,-0.41742,-0.50645,-0.586608,-0.390668,-0.425328,-0.438229,-0.401588,-0.460935,-0.456932,-0.752304,-0.638047,-0.334864,-0.394012,-0.431562,-0.301402,-0.526004,-0.522838,-0.627278,-0.626597,-0.799555,-0.315518,-0.607756,'\'(6.266667-10.533333]\''
-0.659929,-0.579486,-0.532308,-0.413319,-0.505762,-0.584817,-0.386299,-0.421648,-0.435751,-0.400794,-0.457409,-0.454574,-0.750618,-0.636581,-0.331772,-0.393521,-0.428975,-0.299713,-0.52048,-0.514969,-0.614051,-0.623222,-0.79822,-0.315105,-0.596679,'\'(6.266667-10.533333]\''
-0.656519,-0.577013,-0.527839,-0.407851,-0.501753,-0.585337,-0.37756,-0.414287,-0.428318,-0.394506,-0.449182,-0.448679,-0.748718,-0.636295,-0.335457,-0.392763,-0.419919,-0.28789,-0.516893,-0.505399,-0.606332,-0.610968,-0.798709,-0.301319,-0.592458,'\'(6.266667-10.533333]\''
-0.650836,-0.573647,-0.52337,-0.406484,-0.492102,-0.587937,-0.385206,-0.41306,-0.422124,-0.384739,-0.443306,-0.442784,-0.746511,-0.635992,-0.32278,-0.392271,-0.412157,-0.279445,-0.506187,-0.496586,-0.622506,-0.611619,-0.798791,-0.292106,-0.585336,'\'(6.266667-10.533333]\''
-0.649699,-0.570787,-0.519795,-0.401015,-0.486574,-0.586608,-0.379744,-0.410606,-0.418407,-0.379946,-0.43978,-0.439247,-0.744012,-0.63361,-0.31972,-0.391473,-0.40957,-0.276067,-0.496886,-0.490007,-0.612418,-0.615499,-0.797312,-0.290963,-0.577698,'\'(6.266667-10.533333]\''
-0.646289,-0.56801,-0.515326,-0.398281,-0.480732,-0.584817,-0.376467,-0.406926,-0.413452,-0.37436,-0.435078,-0.433352,-0.741654,-0.63311,-0.307699,-0.390735,-0.405689,-0.271,-0.486085,-0.481602,-0.604058,-0.605332,-0.795389,-0.29109,-0.569506,'\'(6.266667-10.533333]\''
-0.644016,-0.565924,-0.511751,-0.396914,-0.477123,-0.584471,-0.37319,-0.403245,-0.410974,-0.372498,-0.432728,-0.429815,-0.739632,-0.633919,-0.290495,-0.390387,-0.403102,-0.269311,-0.47647,-0.474614,-0.59714,-0.601688,-0.791532,-0.295156,-0.566698,'\'(6.266667-10.533333]\''
-0.641174,-0.564073,-0.50907,-0.391446,-0.47403,-0.582795,-0.372098,-0.398338,-0.408497,-0.369873,-0.430377,-0.427457,-0.737372,-0.63417,-0.28525,-0.38967,-0.400514,-0.267622,-0.473006,-0.46602,-0.588813,-0.593655,-0.786831,-0.294934,-0.556967,'\'(6.266667-10.533333]\''
-0.638333,-0.562659,-0.502814,-0.388711,-0.467729,-0.581755,-0.371005,-0.397111,-0.40478,-0.364593,-0.425676,-0.422741,-0.735435,-0.634918,-0.28041,-0.389527,-0.396633,-0.265933,-0.465983,-0.458591,-0.593777,-0.602608,-0.782703,-0.293091,-0.554035,'\'(6.266667-10.533333]\''
-0.635491,-0.561498,-0.498345,-0.383243,-0.463605,-0.582217,-0.371005,-0.393431,-0.399825,-0.360045,-0.42215,-0.419204,-0.733445,-0.635033,-0.289465,-0.389506,-0.392752,-0.262555,-0.455809,-0.452107,-0.588877,-0.605716,-0.77905,-0.288898,-0.545419,'\'(6.266667-10.533333]\''
-0.633218,-0.559143,-0.493876,-0.379142,-0.462059,-0.581524,-0.371005,-0.38975,-0.396109,-0.35803,-0.418624,-0.414488,-0.731146,-0.634224,-0.284001,-0.389076,-0.388871,-0.259177,-0.450231,-0.442569,-0.579877,-0.597803,-0.777608,-0.287437,-0.535244,'\'(6.266667-10.533333]\''
-0.629808,-0.556703,-0.490301,-0.37504,-0.458823,-0.581409,-0.372098,-0.387297,-0.392392,-0.35452,-0.413923,-0.409772,-0.729503,-0.634801,-0.278943,-0.388953,-0.383696,-0.25411,-0.445648,-0.433881,-0.584041,-0.595064,-0.775377,-0.28264,-0.539143,'\'(6.266667-10.533333]\''
-0.626398,-0.552917,-0.486726,-0.369572,-0.456073,-0.579964,-0.372098,-0.382389,-0.389915,-0.352414,-0.411572,-0.407414,-0.726804,-0.634748,-0.274228,-0.388175,-0.382403,-0.25411,-0.441584,-0.423178,-0.566041,-0.584218,-0.773288,-0.284451,-0.532121,'\'(6.266667-10.533333]\''
-0.623557,-0.54871,-0.483151,-0.365471,-0.450689,-0.577538,-0.364451,-0.377482,-0.387437,-0.348201,-0.409222,-0.406235,-0.724625,-0.634623,-0.261395,-0.387335,-0.381109,-0.25411,-0.439347,-0.420314,-0.564088,-0.586663,-0.770788,-0.283466,-0.523026,'\'(6.266667-10.533333]\''
-0.621283,-0.544335,-0.48047,-0.358635,-0.442785,-0.578462,-0.357897,-0.371348,-0.382482,-0.340723,-0.406871,-0.402698,-0.723059,-0.634582,-0.256899,-0.386229,-0.377228,-0.250732,-0.437847,-0.41194,-0.552718,-0.58231,-0.770127,-0.278828,-0.524495,'\'(6.266667-10.533333]\''
-0.617873,-0.540684,-0.476001,-0.355901,-0.437687,-0.580195,-0.352435,-0.36644,-0.375049,-0.333733,-0.399819,-0.395624,-0.72068,-0.631092,-0.252184,-0.384877,-0.372053,-0.240598,-0.434097,-0.406211,-0.547946,-0.57608,-0.768488,-0.271299,-0.523431,'\'(6.266667-10.533333]\''
-0.614464,-0.538648,-0.471532,-0.3518,-0.43279,-0.578751,-0.357897,-0.365214,-0.370093,-0.327811,-0.393943,-0.38973,-0.718597,-0.629144,-0.238071,-0.384263,-0.365585,-0.233842,-0.433988,-0.396799,-0.549227,-0.573094,-0.762876,-0.264025,-0.517696,'\'(6.266667-10.533333]\''
-0.611054,-0.5371,-0.468851,-0.347699,-0.431243,-0.577133,-0.355712,-0.360306,-0.366377,-0.325614,-0.391592,-0.386193,-0.716526,-0.629535,-0.237978,-0.383485,-0.361704,-0.228775,-0.433319,-0.390094,-0.545736,-0.565466,-0.755556,-0.261357,-0.520206,'\'(6.266667-10.533333]\''
-0.607644,-0.534727,-0.462595,-0.344964,-0.425372,-0.57644,-0.355712,-0.359079,-0.363899,-0.322012,-0.389242,-0.382656,-0.714426,-0.626213,-0.241006,-0.382522,-0.361704,-0.232153,-0.433497,-0.381092,-0.530971,-0.561717,-0.746613,-0.262723,-0.517254,'\'(6.266667-10.533333]\''
-0.603666,-0.53084,-0.45902,-0.34223,-0.421448,-0.574418,-0.356804,-0.356626,-0.360183,-0.31786,-0.385716,-0.379119,-0.712489,-0.622616,-0.249405,-0.381047,-0.359117,-0.230464,-0.43081,-0.375205,-0.537857,-0.565071,-0.742398,-0.257799,-0.512446,'\'(6.266667-10.533333]\''
-0.600256,-0.527996,-0.454551,-0.338129,-0.416608,-0.573205,-0.353527,-0.352945,-0.357705,-0.314106,-0.383365,-0.375582,-0.710547,-0.622862,-0.238321,-0.379654,-0.356529,-0.230464,-0.43111,-0.367902,-0.528409,-0.564025,-0.735851,-0.256909,-0.510467,'\'(6.266667-10.533333]\''
-0.596278,-0.525556,-0.450976,-0.336762,-0.410021,-0.572916,-0.351342,-0.351718,-0.356466,-0.309039,-0.381015,-0.374403,-0.70822,-0.623476,-0.239226,-0.3782,-0.356529,-0.232153,-0.431083,-0.361764,-0.515278,-0.55543,-0.728585,-0.258116,-0.51052,'\'(6.266667-10.533333]\''
-0.592868,-0.52347,-0.448295,-0.335395,-0.4071,-0.571818,-0.346973,-0.349265,-0.353989,-0.306444,-0.378664,-0.370866,-0.705636,-0.621947,-0.220055,-0.376746,-0.353942,-0.228775,-0.430687,-0.354744,-0.497182,-0.538296,-0.709947,-0.25621,-0.504257,'\'(6.266667-10.533333]\''
-0.589458,-0.521518,-0.443826,-0.33266,-0.405926,-0.571067,-0.35025,-0.348038,-0.349033,-0.30388,-0.373963,-0.36615,-0.70302,-0.620719,-0.212562,-0.375824,-0.350061,-0.225398,-0.425928,-0.348858,-0.517936,-0.556423,-0.701967,-0.251318,-0.497675,'\'(6.266667-10.533333]\''
-0.58548,-0.519869,-0.438464,-0.328559,-0.402947,-0.569045,-0.352435,-0.345584,-0.341601,-0.299393,-0.368086,-0.359076,-0.700596,-0.617133,-0.212874,-0.374923,-0.343593,-0.216953,-0.422764,-0.341964,-0.514445,-0.553495,-0.701674,-0.243123,-0.495557,'\'(6.266667-10.533333]\''
-0.58207,-0.517463,-0.434889,-0.320357,-0.398623,-0.566041,-0.341511,-0.336996,-0.336645,-0.294204,-0.36221,-0.355539,-0.698197,-0.60974,-0.206036,-0.373366,-0.337124,-0.208508,-0.4199,-0.336676,-0.499872,-0.545872,-0.699177,-0.235022,-0.487129,'\'(6.266667-10.533333]\''
-0.576955,-0.51578,-0.429526,-0.323091,-0.390948,-0.567774,-0.35025,-0.340677,-0.336645,-0.287062,-0.357509,-0.349644,-0.695627,-0.60026,-0.195795,-0.373039,-0.333243,-0.203441,-0.419081,-0.333182,-0.498527,-0.539889,-0.694086,-0.23102,-0.488026,'\'(6.266667-10.533333]\''
-0.572409,-0.513963,-0.425951,-0.31899,-0.385535,-0.570027,-0.346973,-0.33945,-0.340362,-0.287062,-0.359859,-0.353181,-0.692951,-0.600389,-0.18955,-0.37226,-0.337124,-0.218642,-0.418154,-0.328145,-0.501826,-0.545698,-0.69058,-0.247157,-0.481181,'\'(6.266667-10.533333]\''
-0.567294,-0.510564,-0.420588,-0.316255,-0.380408,-0.567947,-0.354619,-0.338223,-0.347795,-0.29048,-0.366911,-0.361434,-0.690169,-0.602477,-0.178997,-0.37056,-0.348767,-0.243976,-0.415222,-0.323612,-0.497278,-0.549983,-0.687045,-0.278097,-0.468029,'\'(6.266667-10.533333]\''
-0.563316,-0.506407,-0.41612,-0.31899,-0.37826,-0.56581,-0.34588,-0.336996,-0.353989,-0.293655,-0.371612,-0.367329,-0.687431,-0.59941,-0.175999,-0.369024,-0.357823,-0.264244,-0.414513,-0.317694,-0.489047,-0.546072,-0.681888,-0.298777,-0.46339,'\'(6.266667-10.533333]\''
-0.558769,-0.501864,-0.414332,-0.314888,-0.376771,-0.565059,-0.340418,-0.334543,-0.351511,-0.290816,-0.368086,-0.364971,-0.684803,-0.597182,-0.16938,-0.366771,-0.355236,-0.260866,-0.417349,-0.311241,-0.480976,-0.537108,-0.673116,-0.295061,-0.461858,'\'(6.266667-10.533333]\''
-0.555359,-0.498465,-0.408076,-0.316255,-0.372303,-0.562921,-0.337141,-0.334543,-0.345317,-0.285017,-0.363385,-0.359076,-0.682123,-0.594646,-0.15202,-0.36501,-0.348767,-0.255799,-0.41709,-0.311462,-0.484019,-0.536445,-0.663447,-0.28912,-0.461455,'\'(6.266667-10.533333]\''
-0.551381,-0.494831,-0.406288,-0.313521,-0.371616,-0.561246,-0.337141,-0.332089,-0.345317,-0.28462,-0.36221,-0.361434,-0.678826,-0.588259,-0.150615,-0.363023,-0.348767,-0.257488,-0.414172,-0.30057,-0.475147,-0.534306,-0.653884,-0.292043,-0.454746,'\'(6.266667-10.533333]\''
-0.547403,-0.491482,-0.402713,-0.312154,-0.369955,-0.56113,-0.331679,-0.329635,-0.344078,-0.282666,-0.361035,-0.361434,-0.675314,-0.58224,-0.149959,-0.361302,-0.347474,-0.259177,-0.414894,-0.296635,-0.468645,-0.527871,-0.647492,-0.291408,-0.451753,'\'(6.266667-10.533333]\''
-0.542856,-0.487898,-0.399138,-0.313521,-0.365401,-0.560033,-0.329494,-0.329635,-0.339123,-0.277538,-0.356333,-0.355539,-0.671903,-0.575902,-0.142309,-0.35952,-0.343593,-0.252421,-0.418931,-0.28546,-0.438764,-0.490534,-0.627383,-0.286103,-0.450455,'\'(6.266667-10.533333]\''
-0.538878,-0.4846,-0.395563,-0.310787,-0.361105,-0.558935,-0.320755,-0.325955,-0.337884,-0.27473,-0.353983,-0.35436,-0.669284,-0.576196,-0.138531,-0.357984,-0.343593,-0.252421,-0.414649,-0.279322,-0.459485,-0.518692,-0.619073,-0.289216,-0.450097,'\'(6.266667-10.533333]\''
-0.534332,-0.482261,-0.392882,-0.308053,-0.358757,-0.556046,-0.310924,-0.322275,-0.335406,-0.271922,-0.351632,-0.352002,-0.666264,-0.57479,-0.134847,-0.355833,-0.339712,-0.249043,-0.415208,-0.27331,-0.464033,-0.521683,-0.624176,-0.287818,-0.447836,'\'(6.266667-10.533333]\''
-0.530354,-0.477768,-0.390201,-0.305319,-0.358872,-0.552233,-0.308739,-0.319821,-0.33169,-0.269755,-0.346931,-0.348465,-0.659749,-0.571654,-0.135565,-0.35188,-0.335831,-0.243976,-0.421673,-0.268021,-0.433863,-0.4927,-0.625473,-0.281147,-0.442815,'\'(6.266667-10.533333]\''
-0.527512,-0.475093,-0.386626,-0.303951,-0.356981,-0.553158,-0.321848,-0.321048,-0.321779,-0.262337,-0.339879,-0.339033,-0.652887,-0.570256,-0.128259,-0.350754,-0.325481,-0.227086,-0.414335,-0.262544,-0.468966,-0.535983,-0.632151,-0.260118,-0.445176,'\'(6.266667-10.533333]\''
-0.52467,-0.474487,-0.383051,-0.301217,-0.355234,-0.555757,-0.326217,-0.321048,-0.315585,-0.256782,-0.335178,-0.333138,-0.649697,-0.569407,-0.11961,-0.350651,-0.319013,-0.216953,-0.411512,-0.256973,-0.443087,-0.504723,-0.635147,-0.243599,-0.440954,'\'(6.266667-10.533333]\''
-0.521261,-0.473444,-0.380369,-0.298483,-0.35217,-0.554429,-0.312016,-0.31614,-0.311869,-0.25257,-0.330477,-0.329601,-0.645148,-0.567982,-0.114989,-0.350017,-0.313838,-0.210197,-0.406357,-0.249607,-0.441422,-0.500254,-0.63513,-0.23839,-0.437726,'\'(6.266667-10.533333]\''
-0.516714,-0.471088,-0.375007,-0.298483,-0.347187,-0.551655,-0.314201,-0.31614,-0.305675,-0.246617,-0.3246,-0.322527,-0.640456,-0.565053,-0.112928,-0.347948,-0.308664,-0.203441,-0.403316,-0.240163,-0.434824,-0.494824,-0.630662,-0.233148,-0.438772,'\'(6.266667-10.533333]\''
-0.513304,-0.470213,-0.371432,-0.295749,-0.343693,-0.551078,-0.309831,-0.31246,-0.301958,-0.242558,-0.321074,-0.31899,-0.636392,-0.562172,-0.091946,-0.347559,-0.304783,-0.198374,-0.395678,-0.234466,-0.433991,-0.494944,-0.629415,-0.229463,-0.430143,'\'(6.266667-10.533333]\''
-0.508758,-0.469927,-0.367857,-0.294382,-0.339311,-0.549749,-0.304369,-0.310006,-0.295764,-0.236483,-0.315198,-0.314274,-0.630902,-0.561725,-0.103311,-0.348091,-0.298314,-0.189929,-0.390973,-0.229051,-0.42813,-0.485707,-0.623219,-0.22095,-0.431511,'\'(-inf-6.266667]\''
-0.505348,-0.469186,-0.365176,-0.294382,-0.336189,-0.548651,-0.310924,-0.31246,-0.293287,-0.232759,-0.311672,-0.310737,-0.626547,-0.560493,-0.095256,-0.348132,-0.294433,-0.184862,-0.388968,-0.220174,-0.421308,-0.481239,-0.616209,-0.217837,-0.42661,'\'(-inf-6.266667]\''
-0.501938,-0.467638,-0.359813,-0.286179,-0.331263,-0.548767,-0.306554,-0.306326,-0.285854,-0.22638,-0.305795,-0.303663,-0.622678,-0.558644,-0.082267,-0.347743,-0.287965,-0.176417,-0.388327,-0.216334,-0.410515,-0.4685,-0.608892,-0.208974,-0.418963,'\'(-inf-6.266667]\''
-0.49796,-0.465737,-0.355344,-0.279344,-0.326166,-0.547785,-0.307647,-0.302645,-0.282137,-0.220916,-0.301094,-0.298947,-0.618754,-0.556678,-0.091852,-0.34719,-0.284084,-0.17135,-0.385123,-0.211077,-0.417209,-0.477659,-0.600813,-0.205543,-0.417679,'\'(-inf-6.266667]\''
-0.495118,-0.463162,-0.351769,-0.280711,-0.321297,-0.546745,-0.304369,-0.301418,-0.277182,-0.215758,-0.297568,-0.294231,-0.614429,-0.557095,-0.076303,-0.345428,-0.281497,-0.167972,-0.373148,-0.198423,-0.418074,-0.479998,-0.598973,-0.201604,-0.408048,'\'(-inf-6.266667]\''
-0.491708,-0.462473,-0.348194,-0.27661,-0.31829,-0.54426,-0.292353,-0.295284,-0.273465,-0.212675,-0.292867,-0.289515,-0.610509,-0.556071,-0.075335,-0.346043,-0.276322,-0.162905,-0.366288,-0.19282,-0.416408,-0.477411,-0.60115,-0.198777,-0.400889,'\'(-inf-6.266667]\''
-0.488867,-0.461211,-0.344619,-0.273875,-0.314137,-0.541661,-0.303277,-0.296511,-0.270988,-0.209653,-0.290517,-0.287157,-0.605978,-0.553743,-0.069434,-0.346657,-0.275028,-0.162905,-0.357424,-0.185643,-0.405583,-0.468853,-0.601036,-0.197951,-0.384216,'\'(-inf-6.266667]\''
-0.483752,-0.457677,-0.341044,-0.271141,-0.307435,-0.542007,-0.27706,-0.28915,-0.267271,-0.203304,-0.285815,-0.28362,-0.602654,-0.552335,-0.06194,-0.345428,-0.272441,-0.159527,-0.353482,-0.179473,-0.393348,-0.466508,-0.598887,-0.191566,-0.385449,'\'(-inf-6.266667]\''
-0.479206,-0.453807,-0.336575,-0.269774,-0.302825,-0.545243,-0.290168,-0.291604,-0.264794,-0.200862,-0.283465,-0.281263,-0.600188,-0.552158,-0.056102,-0.345121,-0.271147,-0.159527,-0.345886,-0.168141,-0.392003,-0.461803,-0.598537,-0.196267,-0.378738,'\'(-inf-6.266667]\''
-0.475796,-0.450391,-0.333,-0.26704,-0.297641,-0.543683,-0.291261,-0.287923,-0.261077,-0.195215,-0.279939,-0.275368,-0.597077,-0.549654,-0.063689,-0.344281,-0.265973,-0.15446,-0.340185,-0.161216,-0.379512,-0.449721,-0.596256,-0.192805,-0.374766,'\'(-inf-6.266667]\''
-0.470681,-0.447026,-0.328532,-0.260204,-0.291884,-0.540794,-0.278152,-0.280562,-0.252405,-0.187187,-0.271712,-0.268294,-0.592845,-0.546189,-0.053135,-0.342991,-0.256917,-0.142637,-0.334689,-0.155329,-0.385469,-0.452944,-0.593341,-0.179272,-0.370882,'\'(-inf-6.266667]\''
-0.465566,-0.444451,-0.324957,-0.256103,-0.287102,-0.540563,-0.275967,-0.276882,-0.248689,-0.182364,-0.268186,-0.264757,-0.588772,-0.543807,-0.058756,-0.342254,-0.253036,-0.139259,-0.329016,-0.148593,-0.376085,-0.446614,-0.590757,-0.175969,-0.369404,'\'(-inf-6.266667]\''
